dataset,node,epsilon,min_samples,id,precision,recall,fscore
BGP_testbed_2,leaf1,11.0,8,5566,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf2,11.0,8,5567,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,11.0,8,5568,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,11.0,8,5569,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,11.0,8,5570,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,11.0,8,5571,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,11.0,8,5572,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine1,11.0,8,5573,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine2,11.0,8,5574,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine3,11.0,8,5575,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine4,11.0,8,5576,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,11.0,8,5577,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,11.0,8,5578,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,11.0,8,5579,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,11.0,8,5580,1.0,0.25,0.625
BGP_testbed_3,leaf6,11.0,8,5581,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,11.0,8,5582,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,11.0,8,5583,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,11.0,8,5584,1.0,0.75,0.9375
BGP_testbed_3,spine2,11.0,8,5585,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,11.0,8,5586,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,11.0,8,5587,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,11.0,10,5588,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,11.0,10,5589,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,11.0,10,5590,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,11.0,10,5591,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,11.0,10,5592,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,11.0,10,5593,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf8,11.0,10,5594,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine1,11.0,10,5595,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine2,11.0,10,5596,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine3,11.0,10,5597,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine4,11.0,10,5598,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,11.0,10,5599,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,11.0,10,5600,1.0,0.25,0.625
BGP_testbed_3,leaf3,11.0,10,5601,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,11.0,10,5602,1.0,0.25,0.625
BGP_testbed_3,leaf6,11.0,10,5603,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,11.0,10,5604,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,11.0,10,5605,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,11.0,10,5606,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,11.0,10,5607,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,11.0,10,5608,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,11.0,10,5609,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,11.0,12,5610,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,11.0,12,5611,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,11.0,12,5612,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,11.0,12,5613,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,11.0,12,5614,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf7,11.0,12,5615,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf8,11.0,12,5616,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine1,11.0,12,5617,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine2,11.0,12,5618,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,11.0,12,5619,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,11.0,12,5620,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,11.0,12,5621,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,11.0,12,5622,1.0,0.25,0.625
BGP_testbed_3,leaf3,11.0,12,5623,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,11.0,12,5624,1.0,0.25,0.625
BGP_testbed_3,leaf6,11.0,12,5625,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,11.0,12,5626,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,11.0,12,5627,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,11.0,12,5628,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,11.0,12,5629,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,11.0,12,5630,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,11.0,12,5631,1.0,0.5,0.8333333333333334
BGP_testbed_2,leaf1,11.0,14,5632,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,11.0,14,5633,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,11.0,14,5634,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,11.0,14,5635,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,11.0,14,5636,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf7,11.0,14,5637,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf8,11.0,14,5638,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine1,11.0,14,5639,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine2,11.0,14,5640,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine3,11.0,14,5641,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,11.0,14,5642,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,11.0,14,5643,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,11.0,14,5644,1.0,0.25,0.625
BGP_testbed_3,leaf3,11.0,14,5645,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,11.0,14,5646,1.0,0.25,0.625
BGP_testbed_3,leaf6,11.0,14,5647,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,11.0,14,5648,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,11.0,14,5649,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,11.0,14,5650,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,11.0,14,5651,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,11.0,14,5652,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,11.0,14,5653,1.0,0.5,0.8333333333333334
BGP_testbed_2,leaf1,11.0,16,5654,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,11.0,16,5655,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,11.0,16,5656,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,11.0,16,5657,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,11.0,16,5658,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf7,11.0,16,5659,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf8,11.0,16,5660,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine1,11.0,16,5661,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine2,11.0,16,5662,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine3,11.0,16,5663,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,11.0,16,5664,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,11.0,16,5665,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,11.0,16,5666,1.0,0.25,0.625
BGP_testbed_3,leaf3,11.0,16,5667,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,11.0,16,5668,1.0,0.25,0.625
BGP_testbed_3,leaf6,11.0,16,5669,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,11.0,16,5670,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,11.0,16,5671,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,11.0,16,5672,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,11.0,16,5673,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,11.0,16,5674,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,11.0,16,5675,1.0,0.5,0.8333333333333334
BGP_testbed_2,leaf1,11.0,18,5676,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,11.0,18,5677,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,11.0,18,5678,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,11.0,18,5679,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,11.0,18,5680,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf7,11.0,18,5681,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf8,11.0,18,5682,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine1,11.0,18,5683,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine2,11.0,18,5684,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine3,11.0,18,5685,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,11.0,18,5686,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,11.0,18,5687,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,11.0,18,5688,1.0,0.25,0.625
BGP_testbed_3,leaf3,11.0,18,5689,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,11.0,18,5690,1.0,0.25,0.625
BGP_testbed_3,leaf6,11.0,18,5691,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,11.0,18,5692,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,11.0,18,5693,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,11.0,18,5694,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,11.0,18,5695,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,11.0,18,5696,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,11.0,18,5697,1.0,0.5,0.8333333333333334
BGP_testbed_2,leaf1,11.0,20,5698,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,11.0,20,5699,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,11.0,20,5700,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf5,11.0,20,5701,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,11.0,20,5702,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf7,11.0,20,5703,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf8,11.0,20,5704,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine1,11.0,20,5705,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine2,11.0,20,5706,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine3,11.0,20,5707,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,11.0,20,5708,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,11.0,20,5709,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,11.0,20,5710,1.0,0.25,0.625
BGP_testbed_3,leaf3,11.0,20,5711,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,11.0,20,5712,1.0,0.25,0.625
BGP_testbed_3,leaf6,11.0,20,5713,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,11.0,20,5714,1.0,0.38,0.753968253968254
