dataset,node,tree_size,contamination,id,precision,recall,fscore
BGP_testbed_2,leaf6,25,0.191,4360,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf7,25,0.191,4361,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf8,25,0.191,4362,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine1,25,0.191,4363,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine2,25,0.191,4364,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine3,25,0.191,4365,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine4,25,0.191,4366,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf1,25,0.191,4367,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf2,25,0.191,4368,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf3,25,0.191,4369,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf5,25,0.191,4370,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf6,25,0.191,4371,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf7,25,0.191,4372,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf8,25,0.191,4373,0.23,1.0,0.2718676122931442
BGP_testbed_3,spine1,25,0.191,4374,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine2,25,0.191,4375,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine3,25,0.191,4376,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine4,25,0.191,4377,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf1,25,0.196,4378,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf2,25,0.196,4379,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf3,25,0.196,4380,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf5,25,0.196,4381,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf6,25,0.196,4382,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf7,25,0.196,4383,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf8,25,0.196,4384,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine1,25,0.196,4385,0.11,1.0,0.13381995133819952
BGP_testbed_2,spine2,25,0.196,4386,0.12,1.0,0.14563106796116504
BGP_testbed_2,spine3,25,0.196,4387,0.12,1.0,0.14563106796116504
BGP_testbed_2,spine4,25,0.196,4388,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf1,25,0.196,4389,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf2,25,0.196,4390,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf3,25,0.196,4391,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf5,25,0.196,4392,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf6,25,0.196,4393,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf7,25,0.196,4394,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf8,25,0.196,4395,0.23,1.0,0.2718676122931442
BGP_testbed_3,spine1,25,0.196,4396,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine2,25,0.196,4397,0.22,1.0,0.26066350710900477
BGP_testbed_3,spine3,25,0.196,4398,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine4,25,0.196,4399,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf1,30,0.001,4400,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,30,0.001,4401,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,30,0.001,4402,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,30,0.001,4403,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,30,0.001,4404,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,30,0.001,4405,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,30,0.001,4406,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,30,0.001,4407,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine2,30,0.001,4408,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine3,30,0.001,4409,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine4,30,0.001,4410,1.0,0.14,0.44871794871794873
BGP_testbed_3,leaf1,30,0.001,4411,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,30,0.001,4412,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,30,0.001,4413,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,30,0.001,4414,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf6,30,0.001,4415,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf7,30,0.001,4416,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf8,30,0.001,4417,1.0,0.25,0.625
BGP_testbed_3,spine1,30,0.001,4418,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,30,0.001,4419,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,30,0.001,4420,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,30,0.001,4421,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,30,0.006,4422,0.33,0.14,0.2595505617977528
BGP_testbed_2,leaf2,30,0.006,4423,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf3,30,0.006,4424,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf5,30,0.006,4425,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf6,30,0.006,4426,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf7,30,0.006,4427,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf8,30,0.006,4428,0.75,0.43,0.6528340080971661
BGP_testbed_2,spine1,30,0.006,4429,0.75,0.43,0.6528340080971661
BGP_testbed_2,spine2,30,0.006,4430,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine3,30,0.006,4431,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine4,30,0.006,4432,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,30,0.006,4433,1.0,0.25,0.625
BGP_testbed_3,leaf2,30,0.006,4434,0.67,0.25,0.5014970059880239
BGP_testbed_3,leaf3,30,0.006,4435,1.0,0.25,0.625
BGP_testbed_3,leaf5,30,0.006,4436,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf6,30,0.006,4437,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf7,30,0.006,4438,0.67,0.25,0.5014970059880239
BGP_testbed_3,leaf8,30,0.006,4439,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine1,30,0.006,4440,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine2,30,0.006,4441,0.75,0.38,0.6277533039647577
BGP_testbed_3,spine3,30,0.006,4442,0.8,0.5,0.7142857142857143
BGP_testbed_3,spine4,30,0.006,4443,1.0,0.25,0.625
BGP_testbed_2,leaf1,30,0.011,4444,0.33,0.29,0.32114093959731543
BGP_testbed_2,leaf2,30,0.011,4445,0.8,0.57,0.7402597402597402
BGP_testbed_2,leaf3,30,0.011,4446,0.83,0.71,0.8028610354223432
BGP_testbed_2,leaf5,30,0.011,4447,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf6,30,0.011,4448,0.71,0.71,0.71
BGP_testbed_2,leaf7,30,0.011,4449,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf8,30,0.011,4450,0.6,0.43,0.5560344827586208
BGP_testbed_2,spine1,30,0.011,4451,0.67,0.57,0.6472881355932204
BGP_testbed_2,spine2,30,0.011,4452,0.8,0.57,0.7402597402597402
BGP_testbed_2,spine3,30,0.011,4453,0.83,0.71,0.8028610354223432
BGP_testbed_2,spine4,30,0.011,4454,0.75,0.43,0.6528340080971661
BGP_testbed_3,leaf1,30,0.011,4455,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf2,30,0.011,4456,0.6,0.38,0.5377358490566038
BGP_testbed_3,leaf3,30,0.011,4457,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,30,0.011,4458,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,30,0.011,4459,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,30,0.011,4460,0.67,0.25,0.5014970059880239
BGP_testbed_3,leaf8,30,0.011,4461,0.8,0.5,0.7142857142857143
BGP_testbed_3,spine1,30,0.011,4462,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine2,30,0.011,4463,0.6,0.38,0.5377358490566038
BGP_testbed_3,spine3,30,0.011,4464,0.71,0.62,0.6899686520376176
BGP_testbed_3,spine4,30,0.011,4465,1.0,0.25,0.625
BGP_testbed_2,leaf1,30,0.016,4466,0.56,0.71,0.5847058823529412
BGP_testbed_2,leaf2,30,0.016,4467,0.5,0.57,0.5125899280575539
BGP_testbed_2,leaf3,30,0.016,4468,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf5,30,0.016,4469,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf6,30,0.016,4470,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf7,30,0.016,4471,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf8,30,0.016,4472,0.83,0.71,0.8028610354223432
BGP_testbed_2,spine1,30,0.016,4473,0.57,0.57,0.57
BGP_testbed_2,spine2,30,0.016,4474,0.71,0.71,0.71
BGP_testbed_2,spine3,30,0.016,4475,1.0,1.0,1.0
BGP_testbed_2,spine4,30,0.016,4476,0.8,0.57,0.7402597402597402
BGP_testbed_3,leaf1,30,0.016,4477,0.86,0.75,0.8354922279792746
BGP_testbed_3,leaf2,30,0.016,4478,0.67,0.5,0.6273408239700374
BGP_testbed_3,leaf3,30,0.016,4479,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,30,0.016,4480,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf6,30,0.016,4481,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf7,30,0.016,4482,0.67,0.5,0.6273408239700374
BGP_testbed_3,leaf8,30,0.016,4483,0.83,0.62,0.7773413897280965
BGP_testbed_3,spine1,30,0.016,4484,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine2,30,0.016,4485,0.6,0.38,0.5377358490566038
BGP_testbed_3,spine3,30,0.016,4486,0.71,0.62,0.6899686520376176
BGP_testbed_3,spine4,30,0.016,4487,1.0,0.5,0.8333333333333334
BGP_testbed_2,leaf1,30,0.021,4488,0.56,0.71,0.5847058823529412
BGP_testbed_2,leaf2,30,0.021,4489,0.56,0.71,0.5847058823529412
BGP_testbed_2,leaf3,30,0.021,4490,0.86,0.86,0.86
BGP_testbed_2,leaf5,30,0.021,4491,0.83,0.71,0.8028610354223432
BGP_testbed_2,leaf6,30,0.021,4492,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf7,30,0.021,4493,0.86,0.86,0.86
BGP_testbed_2,leaf8,30,0.021,4494,0.71,0.71,0.71
BGP_testbed_2,spine1,30,0.021,4495,0.62,0.71,0.6361271676300578
BGP_testbed_2,spine2,30,0.021,4496,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine3,30,0.021,4497,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine4,30,0.021,4498,0.83,0.71,0.8028610354223432
BGP_testbed_3,leaf1,30,0.021,4499,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf2,30,0.021,4500,0.57,0.5,0.5544747081712061
BGP_testbed_3,leaf3,30,0.021,4501,1.0,0.75,0.9375
BGP_testbed_3,leaf5,30,0.021,4502,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf6,30,0.021,4503,1.0,0.75,0.9375
BGP_testbed_3,leaf7,30,0.021,4504,0.57,0.5,0.5544747081712061
BGP_testbed_3,leaf8,30,0.021,4505,0.62,0.62,0.62
BGP_testbed_3,spine1,30,0.021,4506,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine2,30,0.021,4507,0.67,0.5,0.6273408239700374
BGP_testbed_3,spine3,30,0.021,4508,0.62,0.62,0.62
BGP_testbed_3,spine4,30,0.021,4509,0.8,0.5,0.7142857142857143
BGP_testbed_2,leaf1,30,0.026000000000000002,4510,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf2,30,0.026000000000000002,4511,0.56,0.71,0.5847058823529412
BGP_testbed_2,leaf3,30,0.026000000000000002,4512,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf5,30,0.026000000000000002,4513,0.86,0.86,0.86
BGP_testbed_2,leaf6,30,0.026000000000000002,4514,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf7,30,0.026000000000000002,4515,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf8,30,0.026000000000000002,4516,0.75,0.86,0.7696897374701672
BGP_testbed_2,spine1,30,0.026000000000000002,4517,0.6,0.86,0.6386138613861386
BGP_testbed_2,spine2,30,0.026000000000000002,4518,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine3,30,0.026000000000000002,4519,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine4,30,0.026000000000000002,4520,0.86,0.86,0.86
BGP_testbed_3,leaf1,30,0.026000000000000002,4521,1.0,0.75,0.9375
BGP_testbed_3,leaf2,30,0.026000000000000002,4522,0.5,0.5,0.5
BGP_testbed_3,leaf3,30,0.026000000000000002,4523,1.0,0.75,0.9375
BGP_testbed_3,leaf5,30,0.026000000000000002,4524,1.0,0.75,0.9375
BGP_testbed_3,leaf6,30,0.026000000000000002,4525,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,30,0.026000000000000002,4526,0.57,0.5,0.5544747081712061
BGP_testbed_3,leaf8,30,0.026000000000000002,4527,0.6,0.75,0.625
BGP_testbed_3,spine1,30,0.026000000000000002,4528,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,30,0.026000000000000002,4529,0.75,0.75,0.75
BGP_testbed_3,spine3,30,0.026000000000000002,4530,0.55,0.75,0.5809859154929577
BGP_testbed_3,spine4,30,0.026000000000000002,4531,1.0,0.62,0.8908045977011495
BGP_testbed_2,leaf1,30,0.031,4532,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf2,30,0.031,4533,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf3,30,0.031,4534,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf5,30,0.031,4535,0.86,0.86,0.86
BGP_testbed_2,leaf6,30,0.031,4536,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf7,30,0.031,4537,0.86,0.86,0.86
BGP_testbed_2,leaf8,30,0.031,4538,0.6,0.86,0.6386138613861386
BGP_testbed_2,spine1,30,0.031,4539,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine2,30,0.031,4540,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine3,30,0.031,4541,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,30,0.031,4542,0.5,0.71,0.531437125748503
BGP_testbed_3,leaf1,30,0.031,4543,1.0,0.75,0.9375
BGP_testbed_3,leaf2,30,0.031,4544,0.56,0.62,0.5710526315789475
BGP_testbed_3,leaf3,30,0.031,4545,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,30,0.031,4546,1.0,0.75,0.9375
BGP_testbed_3,leaf6,30,0.031,4547,0.88,0.88,0.88
BGP_testbed_3,leaf7,30,0.031,4548,0.5,0.62,0.5201342281879194
BGP_testbed_3,leaf8,30,0.031,4549,0.75,0.75,0.75
BGP_testbed_3,spine1,30,0.031,4550,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,30,0.031,4551,0.75,0.75,0.75
BGP_testbed_3,spine3,30,0.031,4552,0.5,0.62,0.5201342281879194
BGP_testbed_3,spine4,30,0.031,4553,0.83,0.62,0.7773413897280965
BGP_testbed_2,leaf1,30,0.036000000000000004,4554,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf2,30,0.036000000000000004,4555,0.6,0.86,0.6386138613861386
BGP_testbed_2,leaf3,30,0.036000000000000004,4556,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf5,30,0.036000000000000004,4557,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf6,30,0.036000000000000004,4558,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf7,30,0.036000000000000004,4559,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf8,30,0.036000000000000004,4560,0.6,0.86,0.6386138613861386
BGP_testbed_2,spine1,30,0.036000000000000004,4561,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine2,30,0.036000000000000004,4562,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine3,30,0.036000000000000004,4563,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine4,30,0.036000000000000004,4564,0.6,0.86,0.6386138613861386
BGP_testbed_3,leaf1,30,0.036000000000000004,4565,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,30,0.036000000000000004,4566,0.5,0.62,0.5201342281879194
BGP_testbed_3,leaf3,30,0.036000000000000004,4567,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,30,0.036000000000000004,4568,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf6,30,0.036000000000000004,4569,0.88,0.88,0.88
BGP_testbed_3,leaf7,30,0.036000000000000004,4570,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf8,30,0.036000000000000004,4571,0.64,0.88,0.676923076923077
BGP_testbed_3,spine1,30,0.036000000000000004,4572,0.88,0.88,0.88
BGP_testbed_3,spine2,30,0.036000000000000004,4573,0.55,0.75,0.5809859154929577
BGP_testbed_3,spine3,30,0.036000000000000004,4574,0.5,0.75,0.5357142857142857
BGP_testbed_3,spine4,30,0.036000000000000004,4575,0.71,0.62,0.6899686520376176
BGP_testbed_2,leaf1,30,0.041,4576,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf2,30,0.041,4577,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf3,30,0.041,4578,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf5,30,0.041,4579,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf6,30,0.041,4580,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf7,30,0.041,4581,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf8,30,0.041,4582,0.55,0.86,0.5927318295739348
BGP_testbed_2,spine1,30,0.041,4583,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine2,30,0.041,4584,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine3,30,0.041,4585,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine4,30,0.041,4586,0.58,1.0,0.6331877729257641
BGP_testbed_3,leaf1,30,0.041,4587,0.88,0.88,0.88
BGP_testbed_3,leaf2,30,0.041,4588,0.6,0.75,0.625
BGP_testbed_3,leaf3,30,0.041,4589,1.0,1.0,1.0
BGP_testbed_3,leaf5,30,0.041,4590,0.88,0.88,0.88
BGP_testbed_3,leaf6,30,0.041,4591,0.88,0.88,0.88
BGP_testbed_3,leaf7,30,0.041,4592,0.42,0.62,0.44896551724137934
BGP_testbed_3,leaf8,30,0.041,4593,0.7,0.88,0.7298578199052134
BGP_testbed_3,spine1,30,0.041,4594,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine2,30,0.041,4595,0.5,0.75,0.5357142857142857
BGP_testbed_3,spine3,30,0.041,4596,0.5,0.88,0.5472636815920399
BGP_testbed_3,spine4,30,0.041,4597,0.62,0.62,0.62
BGP_testbed_2,leaf1,30,0.046,4598,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf2,30,0.046,4599,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf3,30,0.046,4600,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf5,30,0.046,4601,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf6,30,0.046,4602,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf7,30,0.046,4603,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf8,30,0.046,4604,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine1,30,0.046,4605,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine2,30,0.046,4606,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine3,30,0.046,4607,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine4,30,0.046,4608,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,30,0.046,4609,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf2,30,0.046,4610,0.5,0.62,0.5201342281879194
BGP_testbed_3,leaf3,30,0.046,4611,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf5,30,0.046,4612,0.64,0.88,0.676923076923077
BGP_testbed_3,leaf6,30,0.046,4613,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf7,30,0.046,4614,0.5,0.75,0.5357142857142857
BGP_testbed_3,leaf8,30,0.046,4615,0.55,0.75,0.5809859154929577
BGP_testbed_3,spine1,30,0.046,4616,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine2,30,0.046,4617,0.58,0.88,0.622439024390244
BGP_testbed_3,spine3,30,0.046,4618,0.62,1.0,0.670995670995671
BGP_testbed_3,spine4,30,0.046,4619,0.67,0.75,0.6846049046321526
BGP_testbed_2,leaf1,30,0.051000000000000004,4620,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf2,30,0.051000000000000004,4621,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf3,30,0.051000000000000004,4622,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf5,30,0.051000000000000004,4623,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf6,30,0.051000000000000004,4624,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf7,30,0.051000000000000004,4625,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf8,30,0.051000000000000004,4626,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine1,30,0.051000000000000004,4627,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine2,30,0.051000000000000004,4628,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine3,30,0.051000000000000004,4629,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine4,30,0.051000000000000004,4630,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf1,30,0.051000000000000004,4631,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf2,30,0.051000000000000004,4632,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf3,30,0.051000000000000004,4633,0.88,0.88,0.88
BGP_testbed_3,leaf5,30,0.051000000000000004,4634,0.54,0.88,0.5852216748768473
BGP_testbed_3,leaf6,30,0.051000000000000004,4635,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf7,30,0.051000000000000004,4636,0.38,0.62,0.41188811188811186
BGP_testbed_3,leaf8,30,0.051000000000000004,4637,0.62,1.0,0.670995670995671
BGP_testbed_3,spine1,30,0.051000000000000004,4638,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine2,30,0.051000000000000004,4639,0.54,0.88,0.5852216748768473
BGP_testbed_3,spine3,30,0.051000000000000004,4640,0.5,0.88,0.5472636815920399
BGP_testbed_3,spine4,30,0.051000000000000004,4641,0.67,0.75,0.6846049046321526
BGP_testbed_2,leaf1,30,0.056,4642,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf2,30,0.056,4643,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf3,30,0.056,4644,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf5,30,0.056,4645,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf6,30,0.056,4646,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf7,30,0.056,4647,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf8,30,0.056,4648,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine1,30,0.056,4649,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine2,30,0.056,4650,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine3,30,0.056,4651,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine4,30,0.056,4652,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf1,30,0.056,4653,0.64,0.88,0.676923076923077
