dataset,node,n_neighbors,leaf_size,contamination,id,precision,recall,fscore
BGP_testbed_3,spine3,41,30,0.056,35462,1.0,1.0,1.0
BGP_testbed_3,spine4,41,30,0.056,35463,0.78,0.88,0.798139534883721
BGP_testbed_2,leaf1,41,30,0.061,35464,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf2,41,30,0.061,35465,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf3,41,30,0.061,35466,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf5,41,30,0.061,35467,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf6,41,30,0.061,35468,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf7,41,30,0.061,35469,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.061,35470,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.061,35471,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine2,41,30,0.061,35472,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.061,35473,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.061,35474,1.0,0.71,0.9244791666666666
BGP_testbed_3,leaf1,41,30,0.061,35475,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.061,35476,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf3,41,30,0.061,35477,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,41,30,0.061,35478,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,41,30,0.061,35479,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,41,30,0.061,35480,1.0,0.75,0.9375
BGP_testbed_3,leaf8,41,30,0.061,35481,1.0,0.75,0.9375
BGP_testbed_3,spine1,41,30,0.061,35482,1.0,0.75,0.9375
BGP_testbed_3,spine2,41,30,0.061,35483,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine3,41,30,0.061,35484,1.0,1.0,1.0
BGP_testbed_3,spine4,41,30,0.061,35485,0.78,0.88,0.798139534883721
BGP_testbed_2,leaf1,41,30,0.066,35486,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf2,41,30,0.066,35487,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf3,41,30,0.066,35488,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf5,41,30,0.066,35489,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf6,41,30,0.066,35490,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.066,35491,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.066,35492,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.066,35493,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine2,41,30,0.066,35494,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.066,35495,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.066,35496,1.0,0.86,0.9684684684684686
BGP_testbed_3,leaf1,41,30,0.066,35497,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.066,35498,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf3,41,30,0.066,35499,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,41,30,0.066,35500,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,41,30,0.066,35501,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,41,30,0.066,35502,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf8,41,30,0.066,35503,1.0,0.75,0.9375
BGP_testbed_3,spine1,41,30,0.066,35504,1.0,0.75,0.9375
BGP_testbed_3,spine2,41,30,0.066,35505,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine3,41,30,0.066,35506,1.0,1.0,1.0
BGP_testbed_3,spine4,41,30,0.066,35507,0.78,0.88,0.798139534883721
BGP_testbed_2,leaf1,41,30,0.07100000000000001,35508,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf2,41,30,0.07100000000000001,35509,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.07100000000000001,35510,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf5,41,30,0.07100000000000001,35511,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.07100000000000001,35512,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.07100000000000001,35513,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.07100000000000001,35514,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.07100000000000001,35515,1.0,1.0,1.0
BGP_testbed_2,spine2,41,30,0.07100000000000001,35516,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.07100000000000001,35517,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.07100000000000001,35518,1.0,0.86,0.9684684684684686
BGP_testbed_3,leaf1,41,30,0.07100000000000001,35519,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.07100000000000001,35520,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf3,41,30,0.07100000000000001,35521,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,41,30,0.07100000000000001,35522,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,41,30,0.07100000000000001,35523,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,41,30,0.07100000000000001,35524,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf8,41,30,0.07100000000000001,35525,1.0,0.75,0.9375
BGP_testbed_3,spine1,41,30,0.07100000000000001,35526,1.0,0.75,0.9375
BGP_testbed_3,spine2,41,30,0.07100000000000001,35527,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine3,41,30,0.07100000000000001,35528,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine4,41,30,0.07100000000000001,35529,0.7,0.88,0.7298578199052134
BGP_testbed_2,leaf1,41,30,0.076,35530,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf2,41,30,0.076,35531,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.076,35532,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,41,30,0.076,35533,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.076,35534,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.076,35535,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.076,35536,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.076,35537,1.0,1.0,1.0
BGP_testbed_2,spine2,41,30,0.076,35538,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.076,35539,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.076,35540,0.86,0.86,0.86
BGP_testbed_3,leaf1,41,30,0.076,35541,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.076,35542,1.0,0.75,0.9375
BGP_testbed_3,leaf3,41,30,0.076,35543,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,41,30,0.076,35544,1.0,0.75,0.9375
BGP_testbed_3,leaf6,41,30,0.076,35545,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.076,35546,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf8,41,30,0.076,35547,1.0,0.75,0.9375
BGP_testbed_3,spine1,41,30,0.076,35548,1.0,0.75,0.9375
BGP_testbed_3,spine2,41,30,0.076,35549,1.0,1.0,1.0
BGP_testbed_3,spine3,41,30,0.076,35550,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine4,41,30,0.076,35551,0.7,0.88,0.7298578199052134
BGP_testbed_2,leaf1,41,30,0.081,35552,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf2,41,30,0.081,35553,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.081,35554,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,41,30,0.081,35555,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.081,35556,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.081,35557,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.081,35558,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.081,35559,1.0,1.0,1.0
BGP_testbed_2,spine2,41,30,0.081,35560,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.081,35561,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.081,35562,0.75,0.86,0.7696897374701672
BGP_testbed_3,leaf1,41,30,0.081,35563,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.081,35564,1.0,0.75,0.9375
BGP_testbed_3,leaf3,41,30,0.081,35565,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,41,30,0.081,35566,1.0,0.75,0.9375
BGP_testbed_3,leaf6,41,30,0.081,35567,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.081,35568,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf8,41,30,0.081,35569,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,41,30,0.081,35570,1.0,0.75,0.9375
BGP_testbed_3,spine2,41,30,0.081,35571,1.0,1.0,1.0
BGP_testbed_3,spine3,41,30,0.081,35572,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine4,41,30,0.081,35573,0.73,1.0,0.7716701902748413
BGP_testbed_2,leaf1,41,30,0.08600000000000001,35574,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf2,41,30,0.08600000000000001,35575,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.08600000000000001,35576,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,41,30,0.08600000000000001,35577,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.08600000000000001,35578,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.08600000000000001,35579,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.08600000000000001,35580,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.08600000000000001,35581,1.0,1.0,1.0
BGP_testbed_2,spine2,41,30,0.08600000000000001,35582,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.08600000000000001,35583,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.08600000000000001,35584,0.67,0.86,0.7009732360097324
BGP_testbed_3,leaf1,41,30,0.08600000000000001,35585,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.08600000000000001,35586,1.0,0.75,0.9375
BGP_testbed_3,leaf3,41,30,0.08600000000000001,35587,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,41,30,0.08600000000000001,35588,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf6,41,30,0.08600000000000001,35589,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.08600000000000001,35590,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf8,41,30,0.08600000000000001,35591,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,41,30,0.08600000000000001,35592,1.0,0.75,0.9375
BGP_testbed_3,spine2,41,30,0.08600000000000001,35593,1.0,1.0,1.0
BGP_testbed_3,spine3,41,30,0.08600000000000001,35594,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine4,41,30,0.08600000000000001,35595,0.73,1.0,0.7716701902748413
BGP_testbed_2,leaf1,41,30,0.091,35596,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf2,41,30,0.091,35597,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.091,35598,1.0,1.0,1.0
BGP_testbed_2,leaf5,41,30,0.091,35599,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.091,35600,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.091,35601,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.091,35602,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.091,35603,1.0,1.0,1.0
BGP_testbed_2,spine2,41,30,0.091,35604,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.091,35605,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.091,35606,0.55,0.86,0.5927318295739348
BGP_testbed_3,leaf1,41,30,0.091,35607,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.091,35608,1.0,0.75,0.9375
BGP_testbed_3,leaf3,41,30,0.091,35609,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.091,35610,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.091,35611,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.091,35612,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf8,41,30,0.091,35613,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,41,30,0.091,35614,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,41,30,0.091,35615,1.0,1.0,1.0
BGP_testbed_3,spine3,41,30,0.091,35616,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine4,41,30,0.091,35617,0.73,1.0,0.7716701902748413
BGP_testbed_2,leaf1,41,30,0.096,35618,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf2,41,30,0.096,35619,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.096,35620,1.0,1.0,1.0
BGP_testbed_2,leaf5,41,30,0.096,35621,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.096,35622,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.096,35623,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.096,35624,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,41,30,0.096,35625,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine2,41,30,0.096,35626,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.096,35627,1.0,1.0,1.0
BGP_testbed_2,spine4,41,30,0.096,35628,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,41,30,0.096,35629,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.096,35630,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.096,35631,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.096,35632,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.096,35633,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.096,35634,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf8,41,30,0.096,35635,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,41,30,0.096,35636,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,41,30,0.096,35637,1.0,1.0,1.0
BGP_testbed_3,spine3,41,30,0.096,35638,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine4,41,30,0.096,35639,0.73,1.0,0.7716701902748413
BGP_testbed_2,leaf1,41,30,0.101,35640,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf2,41,30,0.101,35641,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.101,35642,1.0,1.0,1.0
BGP_testbed_2,leaf5,41,30,0.101,35643,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.101,35644,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.101,35645,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.101,35646,1.0,1.0,1.0
BGP_testbed_2,spine1,41,30,0.101,35647,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine2,41,30,0.101,35648,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.101,35649,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine4,41,30,0.101,35650,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,41,30,0.101,35651,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.101,35652,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.101,35653,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.101,35654,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.101,35655,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.101,35656,1.0,1.0,1.0
BGP_testbed_3,leaf8,41,30,0.101,35657,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,41,30,0.101,35658,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,41,30,0.101,35659,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine3,41,30,0.101,35660,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine4,41,30,0.101,35661,0.67,1.0,0.7173447537473233
BGP_testbed_2,leaf1,41,30,0.106,35662,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf2,41,30,0.106,35663,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.106,35664,1.0,1.0,1.0
BGP_testbed_2,leaf5,41,30,0.106,35665,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.106,35666,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.106,35667,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.106,35668,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine1,41,30,0.106,35669,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine2,41,30,0.106,35670,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.106,35671,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine4,41,30,0.106,35672,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,41,30,0.106,35673,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.106,35674,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.106,35675,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.106,35676,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.106,35677,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.106,35678,1.0,1.0,1.0
BGP_testbed_3,leaf8,41,30,0.106,35679,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,41,30,0.106,35680,1.0,1.0,1.0
BGP_testbed_3,spine2,41,30,0.106,35681,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,41,30,0.106,35682,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine4,41,30,0.106,35683,0.67,1.0,0.7173447537473233
BGP_testbed_2,leaf1,41,30,0.111,35684,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf2,41,30,0.111,35685,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.111,35686,1.0,1.0,1.0
BGP_testbed_2,leaf5,41,30,0.111,35687,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.111,35688,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.111,35689,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.111,35690,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine1,41,30,0.111,35691,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine2,41,30,0.111,35692,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.111,35693,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine4,41,30,0.111,35694,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf1,41,30,0.111,35695,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.111,35696,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.111,35697,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.111,35698,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.111,35699,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,41,30,0.111,35700,1.0,1.0,1.0
BGP_testbed_3,leaf8,41,30,0.111,35701,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,41,30,0.111,35702,1.0,1.0,1.0
BGP_testbed_3,spine2,41,30,0.111,35703,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine3,41,30,0.111,35704,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine4,41,30,0.111,35705,0.62,1.0,0.670995670995671
BGP_testbed_2,leaf1,41,30,0.116,35706,0.6,0.86,0.6386138613861386
BGP_testbed_2,leaf2,41,30,0.116,35707,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.116,35708,1.0,1.0,1.0
BGP_testbed_2,leaf5,41,30,0.116,35709,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.116,35710,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.116,35711,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.116,35712,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine1,41,30,0.116,35713,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine2,41,30,0.116,35714,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.116,35715,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,41,30,0.116,35716,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,41,30,0.116,35717,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.116,35718,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.116,35719,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.116,35720,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.116,35721,1.0,1.0,1.0
BGP_testbed_3,leaf7,41,30,0.116,35722,1.0,1.0,1.0
BGP_testbed_3,leaf8,41,30,0.116,35723,1.0,1.0,1.0
BGP_testbed_3,spine1,41,30,0.116,35724,1.0,1.0,1.0
BGP_testbed_3,spine2,41,30,0.116,35725,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine3,41,30,0.116,35726,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine4,41,30,0.116,35727,0.62,1.0,0.670995670995671
BGP_testbed_2,leaf1,41,30,0.121,35728,0.6,0.86,0.6386138613861386
BGP_testbed_2,leaf2,41,30,0.121,35729,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.121,35730,1.0,1.0,1.0
BGP_testbed_2,leaf5,41,30,0.121,35731,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.121,35732,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,41,30,0.121,35733,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.121,35734,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine1,41,30,0.121,35735,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine2,41,30,0.121,35736,1.0,1.0,1.0
BGP_testbed_2,spine3,41,30,0.121,35737,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine4,41,30,0.121,35738,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,41,30,0.121,35739,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.121,35740,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.121,35741,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.121,35742,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.121,35743,1.0,1.0,1.0
BGP_testbed_3,leaf7,41,30,0.121,35744,1.0,1.0,1.0
BGP_testbed_3,leaf8,41,30,0.121,35745,1.0,1.0,1.0
BGP_testbed_3,spine1,41,30,0.121,35746,1.0,1.0,1.0
BGP_testbed_3,spine2,41,30,0.121,35747,0.62,1.0,0.670995670995671
BGP_testbed_3,spine3,41,30,0.121,35748,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine4,41,30,0.121,35749,0.62,1.0,0.670995670995671
BGP_testbed_2,leaf1,41,30,0.126,35750,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf2,41,30,0.126,35751,1.0,1.0,1.0
BGP_testbed_2,leaf3,41,30,0.126,35752,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf5,41,30,0.126,35753,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.126,35754,1.0,1.0,1.0
BGP_testbed_2,leaf7,41,30,0.126,35755,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.126,35756,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine1,41,30,0.126,35757,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine2,41,30,0.126,35758,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine3,41,30,0.126,35759,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine4,41,30,0.126,35760,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,41,30,0.126,35761,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.126,35762,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.126,35763,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.126,35764,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.126,35765,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf7,41,30,0.126,35766,1.0,1.0,1.0
BGP_testbed_3,leaf8,41,30,0.126,35767,1.0,1.0,1.0
BGP_testbed_3,spine1,41,30,0.126,35768,1.0,1.0,1.0
BGP_testbed_3,spine2,41,30,0.126,35769,0.57,1.0,0.62363238512035
BGP_testbed_3,spine3,41,30,0.126,35770,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine4,41,30,0.126,35771,0.62,1.0,0.670995670995671
BGP_testbed_2,leaf1,41,30,0.131,35772,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf2,41,30,0.131,35773,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf3,41,30,0.131,35774,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf5,41,30,0.131,35775,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,41,30,0.131,35776,1.0,1.0,1.0
BGP_testbed_2,leaf7,41,30,0.131,35777,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,41,30,0.131,35778,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine1,41,30,0.131,35779,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine2,41,30,0.131,35780,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine3,41,30,0.131,35781,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine4,41,30,0.131,35782,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,41,30,0.131,35783,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,41,30,0.131,35784,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf3,41,30,0.131,35785,1.0,1.0,1.0
BGP_testbed_3,leaf5,41,30,0.131,35786,1.0,1.0,1.0
BGP_testbed_3,leaf6,41,30,0.131,35787,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf7,41,30,0.131,35788,1.0,1.0,1.0
BGP_testbed_3,leaf8,41,30,0.131,35789,1.0,1.0,1.0
BGP_testbed_3,spine1,41,30,0.131,35790,1.0,1.0,1.0
BGP_testbed_3,spine2,41,30,0.131,35791,0.57,1.0,0.62363238512035
BGP_testbed_3,spine3,41,30,0.131,35792,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine4,41,30,0.131,35793,0.57,1.0,0.62363238512035
BGP_testbed_2,leaf1,41,30,0.136,35794,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf2,41,30,0.136,35795,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf3,41,30,0.136,35796,0.78,1.0,0.8158995815899582
