dataset,node,window,R,k,id,precision,recall,fscore
BGP_testbed_3,spine3,15,8.0,5,4838,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine4,15,8.0,5,4839,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf1,15,8.0,6,4840,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf2,15,8.0,6,4841,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf3,15,8.0,6,4842,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf5,15,8.0,6,4843,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf6,15,8.0,6,4844,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf7,15,8.0,6,4845,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf8,15,8.0,6,4846,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine1,15,8.0,6,4847,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,15,8.0,6,4848,0.07,1.0,0.085995085995086
BGP_testbed_2,spine3,15,8.0,6,4849,0.07,1.0,0.085995085995086
BGP_testbed_2,spine4,15,8.0,6,4850,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf1,15,8.0,6,4851,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf2,15,8.0,6,4852,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,15,8.0,6,4853,0.21,0.88,0.2477211796246649
BGP_testbed_3,leaf5,15,8.0,6,4854,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf6,15,8.0,6,4855,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf7,15,8.0,6,4856,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf8,15,8.0,6,4857,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine1,15,8.0,6,4858,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine2,15,8.0,6,4859,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine3,15,8.0,6,4860,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine4,15,8.0,6,4861,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf1,15,8.0,7,4862,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf2,15,8.0,7,4863,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf3,15,8.0,7,4864,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf5,15,8.0,7,4865,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf6,15,8.0,7,4866,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf7,15,8.0,7,4867,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf8,15,8.0,7,4868,0.1,1.0,0.12195121951219513
BGP_testbed_2,spine1,15,8.0,7,4869,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,15,8.0,7,4870,0.07,1.0,0.085995085995086
BGP_testbed_2,spine3,15,8.0,7,4871,0.07,1.0,0.085995085995086
BGP_testbed_2,spine4,15,8.0,7,4872,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf1,15,8.0,7,4873,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf2,15,8.0,7,4874,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf3,15,8.0,7,4875,0.21,0.88,0.2477211796246649
BGP_testbed_3,leaf5,15,8.0,7,4876,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf6,15,8.0,7,4877,0.16,1.0,0.19230769230769232
BGP_testbed_3,leaf7,15,8.0,7,4878,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,15,8.0,7,4879,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine1,15,8.0,7,4880,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine2,15,8.0,7,4881,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine3,15,8.0,7,4882,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine4,15,8.0,7,4883,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf1,15,8.0,8,4884,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf2,15,8.0,8,4885,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf3,15,8.0,8,4886,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf5,15,8.0,8,4887,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf6,15,8.0,8,4888,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf7,15,8.0,8,4889,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf8,15,8.0,8,4890,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine1,15,8.0,8,4891,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,15,8.0,8,4892,0.07,1.0,0.085995085995086
BGP_testbed_2,spine3,15,8.0,8,4893,0.07,1.0,0.085995085995086
BGP_testbed_2,spine4,15,8.0,8,4894,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf1,15,8.0,8,4895,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf2,15,8.0,8,4896,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,15,8.0,8,4897,0.21,0.88,0.2477211796246649
BGP_testbed_3,leaf5,15,8.0,8,4898,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf6,15,8.0,8,4899,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf7,15,8.0,8,4900,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf8,15,8.0,8,4901,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine1,15,8.0,8,4902,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,15,8.0,8,4903,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine3,15,8.0,8,4904,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine4,15,8.0,8,4905,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf1,15,8.0,9,4906,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf2,15,8.0,9,4907,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf3,15,8.0,9,4908,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf5,15,8.0,9,4909,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf6,15,8.0,9,4910,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf7,15,8.0,9,4911,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf8,15,8.0,9,4912,0.1,1.0,0.12195121951219513
BGP_testbed_2,spine1,15,8.0,9,4913,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,15,8.0,9,4914,0.07,1.0,0.085995085995086
BGP_testbed_2,spine3,15,8.0,9,4915,0.08,1.0,0.09803921568627451
BGP_testbed_2,spine4,15,8.0,9,4916,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf1,15,8.0,9,4917,0.16,1.0,0.19230769230769232
BGP_testbed_3,leaf2,15,8.0,9,4918,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,15,8.0,9,4919,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf5,15,8.0,9,4920,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf6,15,8.0,9,4921,0.16,1.0,0.19230769230769232
BGP_testbed_3,leaf7,15,8.0,9,4922,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf8,15,8.0,9,4923,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine1,15,8.0,9,4924,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine2,15,8.0,9,4925,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine3,15,8.0,9,4926,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine4,15,8.0,9,4927,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf1,15,9.0,2,4928,0.25,0.86,0.29132791327913277
BGP_testbed_2,leaf2,15,9.0,2,4929,0.21,0.71,0.24442622950819673
BGP_testbed_2,leaf3,15,9.0,2,4930,0.42,0.71,0.457361963190184
BGP_testbed_2,leaf5,15,9.0,2,4931,0.23,0.71,0.2659609120521173
BGP_testbed_2,leaf6,15,9.0,2,4932,0.35,0.86,0.3970976253298153
BGP_testbed_2,leaf7,15,9.0,2,4933,0.25,0.57,0.2816205533596838
BGP_testbed_2,leaf8,15,9.0,2,4934,0.25,0.43,0.27284263959390864
BGP_testbed_2,spine1,15,9.0,2,4935,0.29,1.0,0.337995337995338
BGP_testbed_2,spine2,15,9.0,2,4936,0.24,0.71,0.2766233766233766
BGP_testbed_2,spine3,15,9.0,2,4937,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine4,15,9.0,2,4938,0.24,0.57,0.27142857142857146
BGP_testbed_3,leaf1,15,9.0,2,4939,0.71,0.62,0.6899686520376176
BGP_testbed_3,leaf2,15,9.0,2,4940,0.31,0.62,0.34444444444444444
BGP_testbed_3,leaf3,15,9.0,2,4941,0.75,0.75,0.75
BGP_testbed_3,leaf5,15,9.0,2,4942,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf6,15,9.0,2,4943,0.37,0.88,0.4185089974293059
BGP_testbed_3,leaf7,15,9.0,2,4944,0.42,0.62,0.44896551724137934
BGP_testbed_3,leaf8,15,9.0,2,4945,0.47,0.88,0.5182957393483708
BGP_testbed_3,spine1,15,9.0,2,4946,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine2,15,9.0,2,4947,0.3,0.88,0.3455497382198953
BGP_testbed_3,spine3,15,9.0,2,4948,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine4,15,9.0,2,4949,0.53,1.0,0.5849889624724063
BGP_testbed_2,leaf1,15,9.0,3,4950,0.22,0.86,0.25846994535519124
BGP_testbed_2,leaf2,15,9.0,3,4951,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf3,15,9.0,3,4952,0.23,0.71,0.2659609120521173
BGP_testbed_2,leaf5,15,9.0,3,4953,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf6,15,9.0,3,4954,0.24,0.86,0.2804347826086957
BGP_testbed_2,leaf7,15,9.0,3,4955,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf8,15,9.0,3,4956,0.26,0.86,0.3021621621621622
BGP_testbed_2,spine1,15,9.0,3,4957,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,15,9.0,3,4958,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine3,15,9.0,3,4959,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine4,15,9.0,3,4960,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf1,15,9.0,3,4961,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf2,15,9.0,3,4962,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf3,15,9.0,3,4963,0.54,0.88,0.5852216748768473
BGP_testbed_3,leaf5,15,9.0,3,4964,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf6,15,9.0,3,4965,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf7,15,9.0,3,4966,0.32,0.88,0.3666666666666667
BGP_testbed_3,leaf8,15,9.0,3,4967,0.28,1.0,0.3271028037383178
BGP_testbed_3,spine1,15,9.0,3,4968,0.22,1.0,0.26066350710900477
BGP_testbed_3,spine2,15,9.0,3,4969,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine3,15,9.0,3,4970,0.27,1.0,0.31615925058548017
BGP_testbed_3,spine4,15,9.0,3,4971,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf1,15,9.0,4,4972,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf2,15,9.0,4,4973,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf3,15,9.0,4,4974,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf5,15,9.0,4,4975,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf6,15,9.0,4,4976,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf7,15,9.0,4,4977,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf8,15,9.0,4,4978,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine1,15,9.0,4,4979,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine2,15,9.0,4,4980,0.12,1.0,0.14563106796116504
BGP_testbed_2,spine3,15,9.0,4,4981,0.11,1.0,0.13381995133819952
BGP_testbed_2,spine4,15,9.0,4,4982,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf1,15,9.0,4,4983,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf2,15,9.0,4,4984,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf3,15,9.0,4,4985,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf5,15,9.0,4,4986,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf6,15,9.0,4,4987,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf7,15,9.0,4,4988,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf8,15,9.0,4,4989,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine1,15,9.0,4,4990,0.19,1.0,0.2267303102625298
BGP_testbed_3,spine2,15,9.0,4,4991,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine3,15,9.0,4,4992,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,15,9.0,4,4993,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf1,15,9.0,5,4994,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf2,15,9.0,5,4995,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf3,15,9.0,5,4996,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf5,15,9.0,5,4997,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf6,15,9.0,5,4998,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf7,15,9.0,5,4999,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf8,15,9.0,5,5000,0.14,1.0,0.16908212560386476
BGP_testbed_2,spine1,15,9.0,5,5001,0.08,1.0,0.09803921568627451
BGP_testbed_2,spine2,15,9.0,5,5002,0.1,1.0,0.12195121951219513
BGP_testbed_2,spine3,15,9.0,5,5003,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,15,9.0,5,5004,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf1,15,9.0,5,5005,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf2,15,9.0,5,5006,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf3,15,9.0,5,5007,0.33,0.88,0.37714285714285717
BGP_testbed_3,leaf5,15,9.0,5,5008,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf6,15,9.0,5,5009,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf7,15,9.0,5,5010,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf8,15,9.0,5,5011,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine1,15,9.0,5,5012,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine2,15,9.0,5,5013,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,15,9.0,5,5014,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,15,9.0,5,5015,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf1,15,9.0,6,5016,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf2,15,9.0,6,5017,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,15,9.0,6,5018,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf5,15,9.0,6,5019,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf6,15,9.0,6,5020,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf7,15,9.0,6,5021,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf8,15,9.0,6,5022,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine1,15,9.0,6,5023,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,15,9.0,6,5024,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine3,15,9.0,6,5025,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,15,9.0,6,5026,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf1,15,9.0,6,5027,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf2,15,9.0,6,5028,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf3,15,9.0,6,5029,0.29,0.88,0.33490813648293966
BGP_testbed_3,leaf5,15,9.0,6,5030,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf6,15,9.0,6,5031,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf7,15,9.0,6,5032,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf8,15,9.0,6,5033,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine1,15,9.0,6,5034,0.19,1.0,0.2267303102625298
BGP_testbed_3,spine2,15,9.0,6,5035,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine3,15,9.0,6,5036,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine4,15,9.0,6,5037,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf1,15,9.0,7,5038,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf2,15,9.0,7,5039,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,15,9.0,7,5040,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf5,15,9.0,7,5041,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf6,15,9.0,7,5042,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf7,15,9.0,7,5043,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf8,15,9.0,7,5044,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine1,15,9.0,7,5045,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,15,9.0,7,5046,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine3,15,9.0,7,5047,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,15,9.0,7,5048,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf1,15,9.0,7,5049,0.44,0.88,0.48888888888888893
BGP_testbed_3,leaf2,15,9.0,7,5050,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf3,15,9.0,7,5051,0.27,0.88,0.3134564643799473
BGP_testbed_3,leaf5,15,9.0,7,5052,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf6,15,9.0,7,5053,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf7,15,9.0,7,5054,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf8,15,9.0,7,5055,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine1,15,9.0,7,5056,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,15,9.0,7,5057,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine3,15,9.0,7,5058,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,15,9.0,7,5059,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf1,15,9.0,8,5060,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf2,15,9.0,8,5061,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,15,9.0,8,5062,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf5,15,9.0,8,5063,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf6,15,9.0,8,5064,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf7,15,9.0,8,5065,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf8,15,9.0,8,5066,0.12,1.0,0.14563106796116504
BGP_testbed_2,spine1,15,9.0,8,5067,0.08,1.0,0.09803921568627451
BGP_testbed_2,spine2,15,9.0,8,5068,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine3,15,9.0,8,5069,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,15,9.0,8,5070,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf1,15,9.0,8,5071,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf2,15,9.0,8,5072,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf3,15,9.0,8,5073,0.27,0.88,0.3134564643799473
BGP_testbed_3,leaf5,15,9.0,8,5074,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf6,15,9.0,8,5075,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf7,15,9.0,8,5076,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf8,15,9.0,8,5077,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine1,15,9.0,8,5078,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,15,9.0,8,5079,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,15,9.0,8,5080,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,15,9.0,8,5081,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf1,15,9.0,9,5082,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf2,15,9.0,9,5083,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf3,15,9.0,9,5084,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf5,15,9.0,9,5085,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf6,15,9.0,9,5086,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf7,15,9.0,9,5087,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf8,15,9.0,9,5088,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine1,15,9.0,9,5089,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,15,9.0,9,5090,0.08,1.0,0.09803921568627451
BGP_testbed_2,spine3,15,9.0,9,5091,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,15,9.0,9,5092,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf1,15,9.0,9,5093,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf2,15,9.0,9,5094,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf3,15,9.0,9,5095,0.27,0.88,0.3134564643799473
BGP_testbed_3,leaf5,15,9.0,9,5096,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf6,15,9.0,9,5097,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf7,15,9.0,9,5098,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf8,15,9.0,9,5099,0.19,1.0,0.2267303102625298
BGP_testbed_3,spine1,15,9.0,9,5100,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,15,9.0,9,5101,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine3,15,9.0,9,5102,0.19,1.0,0.2267303102625298
BGP_testbed_3,spine4,15,9.0,9,5103,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf1,15,10.0,2,5104,0.27,0.86,0.3129380053908356
BGP_testbed_2,leaf2,15,10.0,2,5105,0.21,0.57,0.2403614457831325
BGP_testbed_2,leaf3,15,10.0,2,5106,0.5,0.71,0.531437125748503
BGP_testbed_2,leaf5,15,10.0,2,5107,0.25,0.71,0.2872168284789644
BGP_testbed_2,leaf6,15,10.0,2,5108,0.36,0.71,0.399375
BGP_testbed_2,leaf7,15,10.0,2,5109,0.33,0.57,0.3603448275862069
BGP_testbed_2,leaf8,15,10.0,2,5110,0.27,0.43,0.29170854271356783
BGP_testbed_2,spine1,15,10.0,2,5111,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine2,15,10.0,2,5112,0.25,0.43,0.27284263959390864
BGP_testbed_2,spine3,15,10.0,2,5113,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine4,15,10.0,2,5114,0.21,0.43,0.2339378238341969
BGP_testbed_3,leaf1,15,10.0,2,5115,0.71,0.62,0.6899686520376176
BGP_testbed_3,leaf2,15,10.0,2,5116,0.33,0.62,0.3640569395017794
BGP_testbed_3,leaf3,15,10.0,2,5117,0.75,0.75,0.75
BGP_testbed_3,leaf5,15,10.0,2,5118,0.5,0.75,0.5357142857142857
BGP_testbed_3,leaf6,15,10.0,2,5119,0.38,0.75,0.42159763313609466
BGP_testbed_3,leaf7,15,10.0,2,5120,0.42,0.62,0.44896551724137934
BGP_testbed_3,leaf8,15,10.0,2,5121,0.5,0.75,0.5357142857142857
BGP_testbed_3,spine1,15,10.0,2,5122,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine2,15,10.0,2,5123,0.32,0.88,0.3666666666666667
BGP_testbed_3,spine3,15,10.0,2,5124,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine4,15,10.0,2,5125,0.67,1.0,0.7173447537473233
BGP_testbed_2,leaf1,15,10.0,3,5126,0.25,0.86,0.29132791327913277
BGP_testbed_2,leaf2,15,10.0,3,5127,0.2,0.86,0.23626373626373626
BGP_testbed_2,leaf3,15,10.0,3,5128,0.28,0.71,0.31858974358974357
BGP_testbed_2,leaf5,15,10.0,3,5129,0.22,0.71,0.2552287581699346
BGP_testbed_2,leaf6,15,10.0,3,5130,0.32,0.86,0.36595744680851067
BGP_testbed_2,leaf7,15,10.0,3,5131,0.3,0.86,0.34491978609625673
BGP_testbed_2,leaf8,15,10.0,3,5132,0.3,0.86,0.34491978609625673
BGP_testbed_2,spine1,15,10.0,3,5133,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine2,15,10.0,3,5134,0.33,0.86,0.37639257294429707
BGP_testbed_2,spine3,15,10.0,3,5135,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine4,15,10.0,3,5136,0.29,0.71,0.3289137380191693
BGP_testbed_3,leaf1,15,10.0,3,5137,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf2,15,10.0,3,5138,0.29,0.75,0.330547112462006
BGP_testbed_3,leaf3,15,10.0,3,5139,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf5,15,10.0,3,5140,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf6,15,10.0,3,5141,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf7,15,10.0,3,5142,0.35,0.88,0.3979328165374677
BGP_testbed_3,leaf8,15,10.0,3,5143,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine1,15,10.0,3,5144,0.23,1.0,0.2718676122931442
BGP_testbed_3,spine2,15,10.0,3,5145,0.23,0.88,0.26986666666666675
BGP_testbed_3,spine3,15,10.0,3,5146,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,15,10.0,3,5147,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf1,15,10.0,4,5148,0.18,0.86,0.21381215469613257
BGP_testbed_2,leaf2,15,10.0,4,5149,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf3,15,10.0,4,5150,0.32,0.86,0.36595744680851067
BGP_testbed_2,leaf5,15,10.0,4,5151,0.2,0.86,0.23626373626373626
BGP_testbed_2,leaf6,15,10.0,4,5152,0.22,0.86,0.25846994535519124
BGP_testbed_2,leaf7,15,10.0,4,5153,0.23,0.86,0.2694822888283379
BGP_testbed_2,leaf8,15,10.0,4,5154,0.18,0.86,0.21381215469613257
BGP_testbed_2,spine1,15,10.0,4,5155,0.12,1.0,0.14563106796116504
BGP_testbed_2,spine2,15,10.0,4,5156,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine3,15,10.0,4,5157,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine4,15,10.0,4,5158,0.24,0.86,0.2804347826086957
BGP_testbed_3,leaf1,15,10.0,4,5159,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf2,15,10.0,4,5160,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf3,15,10.0,4,5161,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf5,15,10.0,4,5162,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf6,15,10.0,4,5163,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf7,15,10.0,4,5164,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf8,15,10.0,4,5165,0.22,1.0,0.26066350710900477
